OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Region,UnitsSold,UnitPrice,Discount,Cost,SalesAmount,GrossProfit
O10768,2023-09-10,C1051,P229,Product 30,Electronics,East,17,214.73,0.0,140.8,3650.41,1256.81
O10769,2023-09-10,C1006,P215,Product 16,Furniture,West,14,215.0,0.0,77.58,3010.0,1923.88
O10770,2023-09-10,C1055,P215,Product 16,Furniture,South,13,215.0,0.15,77.58,2375.75,1367.21
O10771,2023-09-10,C1019,P215,Product 16,Furniture,East,9,215.0,0.15,77.58,1644.75,946.53
O10772,2023-09-10,C1054,P209,Product 10,Office Supplies,South,17,309.61,0.0,108.59,5263.37,3417.34
O10773,2023-09-10,C1029,P207,Product 8,Office Supplies,South,15,339.87,0.05,183.74,4843.15,2087.05
O10774,2023-09-11,C1011,P219,Product 20,Software,West,7,459.87,0.0,188.0,3219.09,1903.09
O10775,2023-09-11,C1029,P216,Product 17,Electronics,South,17,370.37,0.05,147.09,5981.48,3480.95
O10776,2023-09-11,C1049,P218,Product 19,Office Supplies,West,14,203.65,0.0,85.36,2851.1,1656.06
O10777,2023-09-11,C1049,P211,Product 12,Office Supplies,West,2,437.23,0.0,150.23,874.46,574.0
O10778,2023-09-11,C1014,P205,Product 6,Office Supplies,South,10,209.71,0.0,124.1,2097.1,856.1
O10779,2023-09-11,C1056,P204,Product 5,Office Supplies,North,3,365.41,0.15,149.12,931.8,484.44
O10780,2023-09-13,C1007,P207,Product 8,Office Supplies,West,11,339.87,0.0,183.74,3738.57,1717.43
O10781,2023-09-13,C1048,P228,Product 29,Electronics,North,10,253.39,0.0,88.43,2533.9,1649.6
O10782,2023-09-13,C1036,P203,Product 4,Furniture,East,13,477.65,0.0,181.0,6209.45,3856.45
O10783,2023-09-13,C1037,P221,Product 22,Office Supplies,South,4,26.26,0.0,15.92,105.04,41.36
O10784,2023-09-13,C1010,P223,Product 24,Software,East,2,31.6,0.05,19.77,60.04,20.5
O10785,2023-09-14,C1009,P229,Product 30,Electronics,East,5,214.73,0.0,140.8,1073.65,369.65
O10786,2023-09-14,C1043,P207,Product 8,Office Supplies,East,14,339.87,0.0,183.74,4758.18,2185.82
O10787,2023-09-15,C1030,P222,Product 23,Software,West,17,84.86,0.0,40.78,1442.62,749.36
O10788,2023-09-15,C1033,P209,Product 10,Office Supplies,South,10,309.61,0.0,108.59,3096.1,2010.2
O10789,2023-09-16,C1017,P221,Product 22,Office Supplies,West,13,26.26,0.0,15.92,341.38,134.42
O10790,2023-09-16,C1041,P211,Product 12,Office Supplies,East,8,437.23,0.0,150.23,3497.84,2296.0
O10791,2023-09-16,C1038,P214,Product 15,Electronics,East,15,367.76,0.0,169.05,5516.4,2980.65
O10792,2023-09-16,C1039,P212,Product 13,Furniture,South,17,54.4,0.0,27.16,924.8,463.08
O10793,2023-09-16,C1008,P226,Product 27,Office Supplies,East,18,127.24,0.0,100.11,2290.32,488.34
O10794,2023-09-16,C1059,P211,Product 12,Office Supplies,South,12,437.23,0.0,150.23,5246.76,3444.0
O10795,2023-09-18,C1015,P224,Product 25,Office Supplies,South,3,570.22,0.0,191.49,1710.66,1136.19
O10796,2023-09-18,C1024,P222,Product 23,Software,South,7,84.86,0.0,40.78,594.02,308.56
O10797,2023-09-18,C1016,P229,Product 30,Electronics,West,8,214.73,0.0,140.8,1717.84,591.44
O10798,2023-09-20,C1056,P204,Product 5,Office Supplies,North,6,365.41,0.0,149.12,2192.46,1297.74
O10799,2023-09-21,C1007,P213,Product 14,Furniture,West,4,86.81,0.15,56.62,295.15,68.67
O10800,2023-09-21,C1037,P224,Product 25,Office Supplies,South,13,570.22,0.0,191.49,7412.86,4923.49
O10801,2023-09-22,C1044,P205,Product 6,Office Supplies,North,3,209.71,0.0,124.1,629.13,256.83
O10802,2023-09-22,C1031,P221,Product 22,Office Supplies,West,2,26.26,0.1,15.92,47.27,15.43
O10803,2023-09-22,C1007,P228,Product 29,Electronics,West,6,253.39,0.15,88.43,1292.29,761.71
O10804,2023-09-25,C1034,P224,Product 25,Office Supplies,West,6,570.22,0.0,191.49,3421.32,2272.38
O10805,2023-09-25,C1011,P209,Product 10,Office Supplies,West,3,309.61,0.05,108.59,882.39,556.62
O10806,2023-09-25,C1024,P226,Product 27,Office Supplies,South,5,127.24,0.0,100.11,636.2,135.65
O10807,2023-09-25,C1003,P208,Product 9,Office Supplies,North,7,118.51,0.0,86.83,829.57,221.76
O10808,2023-09-25,C1049,P212,Product 13,Furniture,West,13,54.4,0.05,27.16,671.84,318.76
O10809,2023-09-25,C1035,P216,Product 17,Electronics,East,13,370.37,0.0,147.09,4814.81,2902.64
O10810,2023-09-26,C1023,P200,Product 1,Electronics,South,15,207.23,0.0,104.52,3108.45,1540.65
O10811,2023-09-27,C1022,P207,Product 8,Office Supplies,North,18,339.87,0.1,183.74,5505.89,2198.57
O10812,2023-09-27,C1025,P213,Product 14,Furniture,South,8,86.81,0.0,56.62,694.48,241.52
O10813,2023-09-28,C1048,P226,Product 27,Office Supplies,North,13,127.24,0.0,100.11,1654.12,352.69
O10814,2023-09-28,C1053,P227,Product 28,Electronics,West,16,59.97,0.0,24.28,959.52,571.04
O10815,2023-09-28,C1012,P217,Product 18,Software,East,17,311.91,0.0,117.62,5302.47,3302.93
O10816,2023-09-28,C1012,P228,Product 29,Electronics,East,14,253.39,0.05,88.43,3370.09,2132.07
O10817,2023-09-28,C1039,P210,Product 11,Software,South,16,111.71,0.0,77.24,1787.36,551.52
O10818,2023-09-29,C1009,P219,Product 20,Software,East,15,459.87,0.1,188.0,6208.24,3388.24
O10819,2023-09-29,C1008,P211,Product 12,Office Supplies,East,1,437.23,0.05,150.23,415.37,265.14
O10820,2023-09-29,C1034,P221,Product 22,Office Supplies,West,15,26.26,0.0,15.92,393.9,155.1
O10821,2023-09-30,C1014,P201,Product 2,Software,South,16,80.89,0.0,49.22,1294.24,506.72
O10822,2023-09-30,C1056,P211,Product 12,Office Supplies,North,1,437.23,0.0,150.23,437.23,287.0
O10823,2023-09-30,C1011,P224,Product 25,Office Supplies,West,8,570.22,0.0,191.49,4561.76,3029.84
O10824,2023-09-30,C1050,P210,Product 11,Software,North,8,111.71,0.0,77.24,893.68,275.76
O10825,2023-10-01,C1032,P206,Product 7,Electronics,North,11,235.09,0.0,103.91,2585.99,1442.98
O10826,2023-10-01,C1005,P225,Product 26,Furniture,North,8,213.13,0.1,73.51,1534.54,946.46
O10827,2023-10-01,C1044,P221,Product 22,Office Supplies,North,18,26.26,0.0,15.92,472.68,186.12
O10828,2023-10-01,C1034,P221,Product 22,Office Supplies,West,8,26.26,0.0,15.92,210.08,82.72
O10829,2023-10-01,C1020,P218,Product 19,Office Supplies,South,11,203.65,0.0,85.36,2240.15,1301.19
O10830,2023-10-01,C1018,P218,Product 19,Office Supplies,West,2,203.65,0.0,85.36,407.3,236.58
O10831,2023-10-04,C1055,P227,Product 28,Electronics,South,17,59.97,0.0,24.28,1019.49,606.73
O10832,2023-10-04,C1036,P205,Product 6,Office Supplies,East,2,209.71,0.0,124.1,419.42,171.22
O10833,2023-10-04,C1048,P218,Product 19,Office Supplies,North,4,203.65,0.0,85.36,814.6,473.16
O10834,2023-10-04,C1031,P203,Product 4,Furniture,West,13,477.65,0.0,181.0,6209.45,3856.45
O10835,2023-10-04,C1059,P216,Product 17,Electronics,South,9,370.37,0.0,147.09,3333.33,2009.52
O10836,2023-10-04,C1034,P213,Product 14,Furniture,West,19,86.81,0.0,56.62,1649.39,573.61
O10837,2023-10-04,C1047,P207,Product 8,Office Supplies,North,1,339.87,0.0,183.74,339.87,156.13
O10838,2023-10-04,C1007,P207,Product 8,Office Supplies,West,1,339.87,0.1,183.74,305.88,122.14
O10839,2023-10-04,C1008,P203,Product 4,Furniture,East,6,477.65,0.0,181.0,2865.9,1779.9
O10840,2023-10-04,C1030,P214,Product 15,Electronics,West,16,367.76,0.0,169.05,5884.16,3179.36
O10841,2023-10-04,C1033,P213,Product 14,Furniture,South,13,86.81,0.0,56.62,1128.53,392.47
O10842,2023-10-04,C1019,P202,Product 3,Office Supplies,East,10,97.88,0.1,36.6,880.92,514.92
O10843,2023-10-04,C1023,P207,Product 8,Office Supplies,South,10,339.87,0.0,183.74,3398.7,1561.3
O10844,2023-10-06,C1034,P202,Product 3,Office Supplies,West,16,97.88,0.0,36.6,1566.08,980.48
O10845,2023-10-07,C1033,P220,Product 21,Electronics,South,12,278.07,0.0,101.91,3336.84,2113.92
O10846,2023-10-07,C1022,P217,Product 18,Software,North,12,311.91,0.1,117.62,3368.63,1957.19
O10847,2023-10-07,C1024,P215,Product 16,Furniture,South,16,215.0,0.0,77.58,3440.0,2198.72
O10848,2023-10-07,C1024,P201,Product 2,Software,South,3,80.89,0.0,49.22,242.67,95.01
O10849,2023-10-08,C1014,P219,Product 20,Software,South,1,459.87,0.0,188.0,459.87,271.87
O10850,2023-10-09,C1045,P225,Product 26,Furniture,East,14,213.13,0.0,73.51,2983.82,1954.68
O10851,2023-10-09,C1042,P224,Product 25,Office Supplies,West,5,570.22,0.0,191.49,2851.1,1893.65
O10852,2023-10-09,C1020,P222,Product 23,Software,South,4,84.86,0.0,40.78,339.44,176.32
O10853,2023-10-09,C1022,P227,Product 28,Electronics,North,3,59.97,0.0,24.28,179.91,107.07
O10854,2023-10-09,C1024,P202,Product 3,Office Supplies,South,8,97.88,0.0,36.6,783.04,490.24
O10855,2023-10-10,C1004,P207,Product 8,Office Supplies,North,11,339.87,0.05,183.74,3551.64,1530.5
O10856,2023-10-10,C1044,P212,Product 13,Furniture,North,5,54.4,0.0,27.16,272.0,136.2
O10857,2023-10-10,C1047,P205,Product 6,Office Supplies,North,5,209.71,0.0,124.1,1048.55,428.05
O10858,2023-10-11,C1029,P200,Product 1,Electronics,South,8,207.23,0.0,104.52,1657.84,821.68
O10859,2023-10-11,C1025,P210,Product 11,Software,South,12,111.71,0.0,77.24,1340.52,413.64
O10860,2023-10-12,C1053,P226,Product 27,Office Supplies,West,8,127.24,0.0,100.11,1017.92,217.04
O10861,2023-10-12,C1057,P229,Product 30,Electronics,South,9,214.73,0.0,140.8,1932.57,665.37
O10862,2023-10-12,C1030,P220,Product 21,Electronics,West,15,278.07,0.0,101.91,4171.05,2642.4
O10863,2023-10-15,C1039,P211,Product 12,Office Supplies,South,1,437.23,0.0,150.23,437.23,287.0
O10864,2023-10-16,C1041,P214,Product 15,Electronics,East,1,367.76,0.0,169.05,367.76,198.71
O10865,2023-10-16,C1037,P209,Product 10,Office Supplies,South,15,309.61,0.05,108.59,4411.94,2783.09
O10866,2023-10-16,C1046,P202,Product 3,Office Supplies,West,13,97.88,0.0,36.6,1272.44,796.64
O10867,2023-10-16,C1016,P216,Product 17,Electronics,West,13,370.37,0.0,147.09,4814.81,2902.64
O10868,2023-10-21,C1013,P212,Product 13,Furniture,North,6,54.4,0.0,27.16,326.4,163.44
O10869,2023-10-21,C1053,P214,Product 15,Electronics,West,8,367.76,0.05,169.05,2794.98,1442.58
O10870,2023-10-23,C1052,P226,Product 27,Office Supplies,West,13,127.24,0.0,100.11,1654.12,352.69
O10871,2023-10-25,C1057,P227,Product 28,Electronics,South,6,59.97,0.0,24.28,359.82,214.14
O10872,2023-10-25,C1004,P216,Product 17,Electronics,North,2,370.37,0.0,147.09,740.74,446.56
O10873,2023-10-25,C1049,P225,Product 26,Furniture,West,6,213.13,0.0,73.51,1278.78,837.72
O10874,2023-10-27,C1013,P203,Product 4,Furniture,North,17,477.65,0.1,181.0,7308.04,4231.04
O10875,2023-10-27,C1054,P212,Product 13,Furniture,South,7,54.4,0.0,27.16,380.8,190.68
O10876,2023-10-28,C1034,P218,Product 19,Office Supplies,West,11,203.65,0.0,85.36,2240.15,1301.19
O10877,2023-10-28,C1035,P216,Product 17,Electronics,East,3,370.37,0.0,147.09,1111.11,669.84
O10878,2023-10-28,C1023,P202,Product 3,Office Supplies,South,16,97.88,0.0,36.6,1566.08,980.48
O10879,2023-10-29,C1049,P228,Product 29,Electronics,West,17,253.39,0.05,88.43,4092.25,2588.94
O10880,2023-10-29,C1057,P202,Product 3,Office Supplies,South,4,97.88,0.0,36.6,391.52,245.12
O10881,2023-10-30,C1003,P204,Product 5,Office Supplies,North,16,365.41,0.0,149.12,5846.56,3460.64
O10882,2023-10-30,C1003,P207,Product 8,Office Supplies,North,16,339.87,0.05,183.74,5166.02,2226.18
O10883,2023-10-30,C1002,P225,Product 26,Furniture,West,13,213.13,0.0,73.51,2770.69,1815.06
O10884,2023-10-31,C1008,P207,Product 8,Office Supplies,East,15,339.87,0.0,183.74,5098.05,2341.95
O10885,2023-10-31,C1006,P206,Product 7,Electronics,West,13,235.09,0.05,103.91,2903.36,1552.53
O10886,2023-11-01,C1015,P206,Product 7,Electronics,South,10,235.09,0.0,103.91,2350.9,1311.8
O10887,2023-11-01,C1049,P202,Product 3,Office Supplies,West,10,97.88,0.0,36.6,978.8,612.8
O10888,2023-11-01,C1042,P204,Product 5,Office Supplies,West,7,365.41,0.0,149.12,2557.87,1514.03
O10889,2023-11-01,C1055,P212,Product 13,Furniture,South,5,54.4,0.0,27.16,272.0,136.2
O10890,2023-11-01,C1028,P225,Product 26,Furniture,East,14,213.13,0.0,73.51,2983.82,1954.68
O10891,2023-11-02,C1039,P205,Product 6,Office Supplies,South,10,209.71,0.05,124.1,1992.24,751.24
O10892,2023-11-02,C1019,P225,Product 26,Furniture,East,9,213.13,0.0,73.51,1918.17,1256.58
O10893,2023-11-02,C1002,P205,Product 6,Office Supplies,West,16,209.71,0.05,124.1,3187.59,1201.99
O10894,2023-11-02,C1003,P210,Product 11,Software,North,11,111.71,0.15,77.24,1044.49,194.85
O10895,2023-11-02,C1004,P203,Product 4,Furniture,North,17,477.65,0.0,181.0,8120.05,5043.05
O10896,2023-11-04,C1000,P223,Product 24,Software,East,6,31.6,0.0,19.77,189.6,70.98
O10897,2023-11-04,C1012,P219,Product 20,Software,East,16,459.87,0.0,188.0,7357.92,4349.92
O10898,2023-11-05,C1011,P209,Product 10,Office Supplies,West,3,309.61,0.15,108.59,789.51,463.74
O10899,2023-11-05,C1048,P222,Product 23,Software,North,14,84.86,0.0,40.78,1188.04,617.12
O10900,2023-11-05,C1009,P226,Product 27,Office Supplies,East,9,127.24,0.0,100.11,1145.16,244.17
O10901,2023-11-08,C1051,P228,Product 29,Electronics,East,15,253.39,0.0,88.43,3800.85,2474.4
O10902,2023-11-08,C1047,P222,Product 23,Software,North,2,84.86,0.0,40.78,169.72,88.16
O10903,2023-11-08,C1056,P214,Product 15,Electronics,North,10,367.76,0.05,169.05,3493.72,1803.22
O10904,2023-11-10,C1034,P225,Product 26,Furniture,West,9,213.13,0.0,73.51,1918.17,1256.58
O10905,2023-11-10,C1034,P219,Product 20,Software,West,16,459.87,0.0,188.0,7357.92,4349.92
O10906,2023-11-10,C1016,P210,Product 11,Software,West,13,111.71,0.0,77.24,1452.23,448.11
O10907,2023-11-10,C1041,P229,Product 30,Electronics,East,2,214.73,0.1,140.8,386.51,104.91
O10908,2023-11-10,C1050,P217,Product 18,Software,North,11,311.91,0.0,117.62,3431.01,2137.19
O10909,2023-11-11,C1043,P202,Product 3,Office Supplies,East,16,97.88,0.0,36.6,1566.08,980.48
O10910,2023-11-11,C1041,P210,Product 11,Software,East,15,111.71,0.0,77.24,1675.65,517.05
O10911,2023-11-12,C1025,P203,Product 4,Furniture,South,7,477.65,0.0,181.0,3343.55,2076.55
O10912,2023-11-12,C1006,P226,Product 27,Office Supplies,West,15,127.24,0.0,100.11,1908.6,406.95
O10913,2023-11-12,C1059,P214,Product 15,Electronics,South,14,367.76,0.0,169.05,5148.64,2781.94
O10914,2023-11-12,C1016,P211,Product 12,Office Supplies,West,13,437.23,0.05,150.23,5399.79,3446.8
O10915,2023-11-14,C1020,P228,Product 29,Electronics,South,17,253.39,0.0,88.43,4307.63,2804.32
O10916,2023-11-14,C1035,P207,Product 8,Office Supplies,East,5,339.87,0.0,183.74,1699.35,780.65
O10917,2023-11-14,C1029,P227,Product 28,Electronics,South,15,59.97,0.05,24.28,854.57,490.37
O10918,2023-11-15,C1044,P215,Product 16,Furniture,North,14,215.0,0.0,77.58,3010.0,1923.88
O10919,2023-11-15,C1014,P219,Product 20,Software,South,5,459.87,0.0,188.0,2299.35,1359.35
O10920,2023-11-15,C1018,P203,Product 4,Furniture,West,15,477.65,0.0,181.0,7164.75,4449.75
O10921,2023-11-16,C1051,P209,Product 10,Office Supplies,East,5,309.61,0.0,108.59,1548.05,1005.1
O10922,2023-11-16,C1001,P219,Product 20,Software,North,6,459.87,0.0,188.0,2759.22,1631.22
O10923,2023-11-17,C1035,P215,Product 16,Furniture,East,18,215.0,0.0,77.58,3870.0,2473.56
O10924,2023-11-17,C1033,P229,Product 30,Electronics,South,13,214.73,0.0,140.8,2791.49,961.09
O10925,2023-11-17,C1051,P210,Product 11,Software,East,4,111.71,0.05,77.24,424.5,115.54
O10926,2023-11-18,C1018,P203,Product 4,Furniture,West,9,477.65,0.0,181.0,4298.85,2669.85
O10927,2023-11-18,C1014,P205,Product 6,Office Supplies,South,6,209.71,0.05,124.1,1195.35,450.75
O10928,2023-11-18,C1049,P224,Product 25,Office Supplies,West,9,570.22,0.0,191.49,5131.98,3408.57
O10929,2023-11-19,C1057,P204,Product 5,Office Supplies,South,11,365.41,0.0,149.12,4019.51,2379.19
O10930,2023-11-19,C1041,P203,Product 4,Furniture,East,12,477.65,0.0,181.0,5731.8,3559.8
O10931,2023-11-19,C1041,P209,Product 10,Office Supplies,East,7,309.61,0.0,108.59,2167.27,1407.14
O10932,2023-11-21,C1031,P202,Product 3,Office Supplies,West,19,97.88,0.15,36.6,1580.76,885.36
O10933,2023-11-21,C1059,P201,Product 2,Software,South,10,80.89,0.0,49.22,808.9,316.7
O10934,2023-11-22,C1052,P215,Product 16,Furniture,West,16,215.0,0.0,77.58,3440.0,2198.72
O10935,2023-11-22,C1020,P210,Product 11,Software,South,1,111.71,0.0,77.24,111.71,34.47
O10936,2023-11-22,C1049,P203,Product 4,Furniture,West,7,477.65,0.0,181.0,3343.55,2076.55
O10937,2023-11-22,C1027,P211,Product 12,Office Supplies,North,17,437.23,0.05,150.23,7061.26,4507.35
O10938,2023-11-23,C1041,P214,Product 15,Electronics,East,10,367.76,0.0,169.05,3677.6,1987.1
O10939,2023-11-26,C1042,P225,Product 26,Furniture,West,11,213.13,0.15,73.51,1992.77,1184.16
O10940,2023-11-26,C1002,P210,Product 11,Software,West,13,111.71,0.0,77.24,1452.23,448.11
O10941,2023-11-26,C1048,P209,Product 10,Office Supplies,North,17,309.61,0.1,108.59,4737.03,2891.0
O10942,2023-11-26,C1031,P227,Product 28,Electronics,West,6,59.97,0.0,24.28,359.82,214.14
O10943,2023-11-26,C1039,P228,Product 29,Electronics,South,10,253.39,0.0,88.43,2533.9,1649.6
O10944,2023-11-27,C1046,P212,Product 13,Furniture,West,9,54.4,0.0,27.16,489.6,245.16
O10945,2023-11-27,C1056,P221,Product 22,Office Supplies,North,16,26.26,0.0,15.92,420.16,165.44
O10946,2023-12-01,C1031,P210,Product 11,Software,West,9,111.71,0.15,77.24,854.58,159.42
O10947,2023-12-01,C1008,P225,Product 26,Furniture,East,2,213.13,0.0,73.51,426.26,279.24
O10948,2023-12-01,C1033,P208,Product 9,Office Supplies,South,10,118.51,0.0,86.83,1185.1,316.8
O10949,2023-12-01,C1000,P215,Product 16,Furniture,East,7,215.0,0.0,77.58,1505.0,961.94
O10950,2023-12-02,C1026,P227,Product 28,Electronics,East,4,59.97,0.0,24.28,239.88,142.76
O10951,2023-12-02,C1014,P201,Product 2,Software,South,14,80.89,0.0,49.22,1132.46,443.38
O10952,2023-12-02,C1038,P211,Product 12,Office Supplies,East,5,437.23,0.0,150.23,2186.15,1435.0
O10953,2023-12-03,C1017,P209,Product 10,Office Supplies,West,14,309.61,0.0,108.59,4334.54,2814.28
O10954,2023-12-04,C1005,P201,Product 2,Software,North,12,80.89,0.0,49.22,970.68,380.04
O10955,2023-12-04,C1013,P203,Product 4,Furniture,North,13,477.65,0.0,181.0,6209.45,3856.45
O10956,2023-12-04,C1031,P215,Product 16,Furniture,West,4,215.0,0.0,77.58,860.0,549.68
O10957,2023-12-04,C1017,P200,Product 1,Electronics,West,13,207.23,0.0,104.52,2693.99,1335.23
O10958,2023-12-04,C1044,P205,Product 6,Office Supplies,North,3,209.71,0.0,124.1,629.13,256.83
O10959,2023-12-04,C1039,P215,Product 16,Furniture,South,5,215.0,0.0,77.58,1075.0,687.1
O10960,2023-12-04,C1013,P218,Product 19,Office Supplies,North,14,203.65,0.0,85.36,2851.1,1656.06
O10961,2023-12-04,C1044,P205,Product 6,Office Supplies,North,12,209.71,0.0,124.1,2516.52,1027.32
O10962,2023-12-05,C1014,P213,Product 14,Furniture,South,7,86.81,0.0,56.62,607.67,211.33
O10963,2023-12-05,C1046,P211,Product 12,Office Supplies,West,17,437.23,0.05,150.23,7061.26,4507.35
O10964,2023-12-05,C1026,P211,Product 12,Office Supplies,East,2,437.23,0.0,150.23,874.46,574.0
O10965,2023-12-06,C1032,P207,Product 8,Office Supplies,North,14,339.87,0.0,183.74,4758.18,2185.82
O10966,2023-12-06,C1018,P220,Product 21,Electronics,West,3,278.07,0.0,101.91,834.21,528.48
O10967,2023-12-06,C1019,P213,Product 14,Furniture,East,8,86.81,0.05,56.62,659.76,206.8
O10968,2023-12-06,C1024,P204,Product 5,Office Supplies,South,9,365.41,0.0,149.12,3288.69,1946.61
O10969,2023-12-06,C1059,P221,Product 22,Office Supplies,South,2,26.26,0.0,15.92,52.52,20.68
O10970,2023-12-06,C1019,P226,Product 27,Office Supplies,East,8,127.24,0.0,100.11,1017.92,217.04
O10971,2023-12-07,C1023,P210,Product 11,Software,South,7,111.71,0.15,77.24,664.67,123.99
O10972,2023-12-07,C1045,P210,Product 11,Software,East,16,111.71,0.15,77.24,1519.26,283.42
O10973,2023-12-07,C1052,P202,Product 3,Office Supplies,West,1,97.88,0.0,36.6,97.88,61.28
O10974,2023-12-08,C1019,P200,Product 1,Electronics,East,17,207.23,0.0,104.52,3522.91,1746.07
O10975,2023-12-08,C1050,P205,Product 6,Office Supplies,North,8,209.71,0.0,124.1,1677.68,684.88
O10976,2023-12-08,C1004,P200,Product 1,Electronics,North,3,207.23,0.0,104.52,621.69,308.13
O10977,2023-12-08,C1019,P211,Product 12,Office Supplies,East,12,437.23,0.0,150.23,5246.76,3444.0
O10978,2023-12-08,C1053,P208,Product 9,Office Supplies,West,7,118.51,0.05,86.83,788.09,180.28
O10979,2023-12-08,C1042,P218,Product 19,Office Supplies,West,6,203.65,0.0,85.36,1221.9,709.74
O10980,2023-12-08,C1021,P212,Product 13,Furniture,West,15,54.4,0.0,27.16,816.0,408.6
O10981,2023-12-10,C1041,P218,Product 19,Office Supplies,East,8,203.65,0.0,85.36,1629.2,946.32
O10982,2023-12-10,C1022,P225,Product 26,Furniture,North,16,213.13,0.0,73.51,3410.08,2233.92
O10983,2023-12-10,C1019,P210,Product 11,Software,East,13,111.71,0.0,77.24,1452.23,448.11
O10984,2023-12-10,C1014,P215,Product 16,Furniture,South,7,215.0,0.15,77.58,1279.25,736.19
O10985,2023-12-10,C1041,P222,Product 23,Software,East,14,84.86,0.0,40.78,1188.04,617.12
O10986,2023-12-10,C1042,P226,Product 27,Office Supplies,West,11,127.24,0.0,100.11,1399.64,298.43
O10987,2023-12-12,C1048,P205,Product 6,Office Supplies,North,14,209.71,0.0,124.1,2935.94,1198.54
O10988,2023-12-12,C1007,P209,Product 10,Office Supplies,West,1,309.61,0.15,108.59,263.17,154.58
O10989,2023-12-12,C1010,P226,Product 27,Office Supplies,East,15,127.24,0.0,100.11,1908.6,406.95
O10990,2023-12-12,C1025,P228,Product 29,Electronics,South,4,253.39,0.0,88.43,1013.56,659.84
O10991,2023-12-12,C1050,P205,Product 6,Office Supplies,North,14,209.71,0.0,124.1,2935.94,1198.54
O10992,2023-12-12,C1023,P220,Product 21,Electronics,South,5,278.07,0.0,101.91,1390.35,880.8
O10993,2023-12-12,C1048,P212,Product 13,Furniture,North,4,54.4,0.0,27.16,217.6,108.96
O10994,2023-12-12,C1040,P213,Product 14,Furniture,West,11,86.81,0.0,56.62,954.91,332.09
O10995,2023-12-12,C1027,P222,Product 23,Software,North,13,84.86,0.0,40.78,1103.18,573.04
O10996,2023-12-12,C1024,P210,Product 11,Software,South,15,111.71,0.0,77.24,1675.65,517.05
